,DIVIDENDID,EXDATE,PAYDATE,RECORDDATE,ANNOUNCEDDATE,DIVAMOUNT,TRADINGITEMID,EXCHANGEID,CURRENCYID,DIVFREQTYPEID,DIVIDENDTYPEID,SUPPLEMENTALTYPEID,NETAMOUNT,GROSSAMOUNT,DIVIDENDPAYMENTTYPEID,DIVIDENDPAYMENTTYPENAME,SUPPLEMENTALTYPEID,SUPPLEMENTALTYPENAME
154,10579032,2025-12-29,2025-12-31,2025-12-29,2025-03-17,0.36865,312462644,117.0,160.0,3.0,1,1.0,,0.36865,3.0,Spin-off,1.0,Regular cash dividend
155,10573428,2025-12-29,2025-12-31,2025-12-29,,0.0682,254077757,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
156,10579204,2025-12-29,2025-12-31,2025-12-29,2024-12-18,0.1129,183593360,117.0,160.0,1.0,1,1.0,,0.1129,1.0,Cash,1.0,Regular cash dividend
157,10579210,2025-12-29,2025-12-31,2025-12-29,2024-12-17,0.1017,131754819,117.0,160.0,1.0,1,1.0,,0.1017,1.0,Cash,1.0,Regular cash dividend
158,10569129,2025-12-26,2025-12-30,2025-12-26,,0.5264,1685016162,810.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
159,10570286,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.57891,38702763,117.0,160.0,2.0,1,1.0,,0.57891,2.0,Stock,1.0,Regular cash dividend
160,10570228,2025-12-26,2025-12-29,2025-12-26,2025-12-24,0.2251,1832956746,117.0,160.0,2.0,1,1.0,,0.2251,2.0,Stock,1.0,Regular cash dividend
161,10567729,2025-12-26,2025-12-30,2025-12-26,2025-12-24,0.24102,234672040,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
162,10570289,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.23369,27666967,117.0,160.0,1.0,1,1.0,,0.23369,1.0,Cash,1.0,Regular cash dividend
163,10570210,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.1568,256507140,117.0,160.0,1.0,1,1.0,,0.1568,1.0,Cash,1.0,Regular cash dividend
164,10570282,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.27296,27666963,117.0,160.0,1.0,1,1.0,,0.27296,1.0,Cash,1.0,Regular cash dividend
165,10570297,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.17894,306410417,117.0,160.0,1.0,1,1.0,,0.17894,1.0,Cash,1.0,Regular cash dividend
166,10570226,2025-12-26,2025-12-29,2025-12-26,2025-12-24,0.1928,1679217541,117.0,160.0,2.0,1,1.0,,0.1928,2.0,Stock,1.0,Regular cash dividend
167,10567413,2025-12-26,2025-12-30,2025-12-26,2025-12-24,0.2327,240741182,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
168,10570287,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.27004,27666965,117.0,160.0,1.0,1,1.0,,0.27004,1.0,Cash,1.0,Regular cash dividend
169,10567412,2025-12-26,2025-12-30,2025-12-26,,0.26372,332077449,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
170,10570344,2025-12-26,2025-12-30,2025-12-26,2024-11-16,0.42802,27666974,117.0,160.0,2.0,1,1.0,,0.42802,2.0,Stock,1.0,Regular cash dividend
171,10570340,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.4129,35609459,117.0,160.0,2.0,1,1.0,,0.4129,2.0,Stock,1.0,Regular cash dividend
172,10570300,2025-12-26,2025-12-30,2025-12-26,2024-11-16,0.23157,279468644,117.0,160.0,2.0,1,1.0,,0.23157,2.0,Stock,1.0,Regular cash dividend
173,10570222,2025-12-26,2025-12-29,2025-12-26,2025-12-24,0.0424,1679217395,117.0,160.0,3.0,1,1.0,,0.0424,3.0,Spin-off,1.0,Regular cash dividend
174,10570329,2025-12-26,2025-12-30,2025-12-26,2025-01-09,0.238178,37284833,117.0,160.0,2.0,1,1.0,,0.238178,2.0,Stock,1.0,Regular cash dividend
175,10570232,2025-12-26,2025-12-29,2025-12-26,2025-12-24,0.1593,1871154817,117.0,160.0,2.0,1,1.0,,0.1593,2.0,Stock,1.0,Regular cash dividend
176,10570285,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.58476,27666964,117.0,160.0,1.0,1,1.0,,0.58476,1.0,Cash,1.0,Regular cash dividend
177,10571925,2025-12-26,2025-12-29,2025-12-24,,0.235339,301653838,467.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
178,10570221,2025-12-26,2025-12-29,2025-12-26,2025-12-24,1.2734,1679217554,117.0,160.0,3.0,1,1.0,,1.2734,3.0,Spin-off,1.0,Regular cash dividend
179,10570290,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.20938,27666968,117.0,160.0,1.0,1,1.0,,0.20938,1.0,Cash,1.0,Regular cash dividend
180,10570335,2025-12-26,2025-12-30,2025-12-26,2024-11-16,0.38499,27666979,117.0,160.0,2.0,1,1.0,,0.38499,2.0,Stock,1.0,Regular cash dividend
181,10568022,2025-12-26,2025-12-30,2025-12-26,,0.24163,325297699,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
182,10570225,2025-12-26,2025-12-29,2025-12-26,2025-12-24,0.1055,1679217719,117.0,160.0,2.0,1,1.0,,0.1055,2.0,Stock,1.0,Regular cash dividend
183,10570294,2025-12-26,2025-12-30,2025-12-26,2024-11-15,0.23418,27666978,117.0,160.0,2.0,1,1.0,,0.23418,2.0,Stock,1.0,Regular cash dividend
184,10569468,2025-12-24,2025-12-26,2025-12-24,2025-12-23,0.0872,1791499570,117.0,160.0,1.0,1,1.0,,0.0872,1.0,Cash,1.0,Regular cash dividend
185,10569485,2025-12-24,2025-12-26,2025-12-24,2025-12-23,0.2048,704859468,117.0,160.0,4.0,1,1.0,,0.2048,4.0,Rights,1.0,Regular cash dividend
186,10567814,2025-12-24,2025-12-31,2025-12-24,,0.5391,270582210,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
187,10564484,2025-12-24,2025-12-29,2025-12-24,2025-12-22,0.2626,1860220618,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
188,10567874,2025-12-24,2025-12-31,2025-12-24,2025-12-23,0.085544,98126613,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
189,10567869,2025-12-24,2025-12-31,2025-12-24,,0.552817,283730557,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
190,10567875,2025-12-24,2025-12-31,2025-12-24,,0.661188,248003042,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
191,10568007,2025-12-24,2025-12-31,2025-12-24,,0.612707,283730558,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
192,10569469,2025-12-24,2025-12-26,2025-12-24,2025-12-23,0.1662,1791499571,117.0,160.0,1.0,1,1.0,,0.1662,1.0,Cash,1.0,Regular cash dividend
193,10569467,2025-12-24,2025-12-26,2025-12-24,2025-12-23,0.1183,1679217580,117.0,160.0,1.0,1,1.0,,0.1183,1.0,Cash,1.0,Regular cash dividend
194,10566523,2025-12-23,2025-12-29,2025-12-23,2024-07-04,0.475343,264695154,117.0,160.0,1.0,1,1.0,,0.475343,1.0,Cash,1.0,Regular cash dividend
195,10566570,2025-12-23,2025-12-30,2025-12-23,2025-12-22,0.199043,1955300489,117.0,160.0,1.0,1,1.0,,0.199043,1.0,Cash,1.0,Regular cash dividend
196,10566545,2025-12-23,2025-12-26,2025-12-23,2025-01-08,1.53843,276240092,117.0,160.0,2.0,1,1.0,,1.53843,2.0,Stock,1.0,Regular cash dividend
197,10564795,2025-12-23,2025-12-26,2025-12-23,,0.3291836,604444391,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
198,10566524,2025-12-23,2025-12-29,2025-12-23,2024-07-04,0.458742,264695153,117.0,160.0,1.0,1,1.0,,0.458742,1.0,Cash,1.0,Regular cash dividend
199,10566611,2025-12-23,2025-12-26,2025-12-23,2025-03-12,0.2673,703987655,117.0,160.0,4.0,1,1.0,,0.2673,4.0,Rights,1.0,Regular cash dividend
200,10566497,2025-12-23,2025-12-30,2025-12-23,2025-03-03,0.9582,312462038,117.0,160.0,4.0,1,1.0,,0.9582,4.0,Rights,1.0,Regular cash dividend
201,10566555,2025-12-23,2025-12-26,2025-12-23,2025-01-06,0.514894,286059557,117.0,160.0,3.0,1,1.0,,0.514894,3.0,Spin-off,1.0,Regular cash dividend
202,10566526,2025-12-23,2025-12-29,2025-12-23,2024-07-05,0.419291,268018201,117.0,160.0,3.0,1,1.0,,0.419291,3.0,Spin-off,1.0,Regular cash dividend
203,10565433,2025-12-23,2025-12-29,2025-12-23,,0.747637,256507275,810.0,160.0,3.0,1,1.0,,,3.0,Spin-off,1.0,Regular cash dividend
204,10565078,2025-12-23,2025-12-24,2025-12-23,,0.41987,632049970,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
205,10564731,2025-12-23,2025-12-24,2025-12-23,,0.35574,632049974,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
206,10565080,2025-12-23,2025-12-24,2025-12-23,,1.03272,632049973,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
207,10565234,2025-12-23,2025-12-26,2025-12-23,,1.02206,556901239,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
208,10566554,2025-12-23,2025-12-26,2025-12-23,2025-01-08,0.72627,337857216,117.0,160.0,2.0,1,1.0,,0.72627,2.0,Stock,1.0,Regular cash dividend
209,10566623,2025-12-23,2025-12-26,2025-12-23,2025-03-12,0.1916,1819509772,117.0,160.0,4.0,1,1.0,,0.1916,4.0,Rights,1.0,Regular cash dividend
210,10565297,2025-12-23,2025-12-26,2025-12-23,,0.7751,545841274,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
211,10565081,2025-12-23,2025-12-24,2025-12-23,,0.1215,632049974,810.0,160.0,2.0,8,43.0,,,2.0,Stock,43.0,Long term capital gains only
212,10564515,2025-12-23,2025-12-24,2025-12-22,,0.010922,54849502,467.0,160.0,1.0,8,46.0,,,1.0,Cash,46.0,Short term capital gains only
213,10566525,2025-12-23,2025-12-29,2025-12-23,2024-07-04,0.122529,307534115,117.0,160.0,1.0,1,1.0,,0.122529,1.0,Cash,1.0,Regular cash dividend
214,10564729,2025-12-23,2025-12-24,2025-12-23,,0.36266,694443104,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
215,10566620,2025-12-23,2025-12-26,2025-12-23,2025-03-12,0.6002,1819509769,117.0,160.0,4.0,1,1.0,,0.6002,4.0,Rights,1.0,Regular cash dividend
216,10564730,2025-12-23,2025-12-24,2025-12-23,,0.3144,632049972,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
217,10564595,2025-12-23,2025-12-29,2025-12-23,,0.266479,1782378749,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
218,10566564,2025-12-23,2025-12-30,2025-12-23,2025-03-03,0.92209,1802600609,117.0,160.0,2.0,1,1.0,,0.92209,2.0,Stock,1.0,Regular cash dividend
219,10566549,2025-12-23,2025-12-26,2025-12-23,2025-01-08,0.90441,312462274,117.0,160.0,2.0,1,1.0,,0.90441,2.0,Stock,1.0,Regular cash dividend
220,10566177,2025-12-23,2025-12-29,2025-12-23,,0.404933,1831831885,810.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
221,10564298,2025-12-23,2025-12-24,2025-12-22,,0.043619,587549267,467.0,160.0,1.0,8,46.0,,,1.0,Cash,46.0,Short term capital gains only
222,10565202,2025-12-23,2025-12-30,2025-12-23,,0.3743,537468607,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
223,10564895,2025-12-23,2025-12-24,2025-12-23,,0.12912,694443104,810.0,160.0,2.0,8,45.0,,,2.0,Stock,45.0,Long and short term capital gains
224,10564517,2025-12-23,2025-12-24,2025-12-22,,0.023826,274567851,467.0,160.0,1.0,8,46.0,,,1.0,Cash,46.0,Short term capital gains only
225,10566574,2025-12-23,2025-12-30,2025-12-23,2025-03-13,0.205404,1875393409,106.0,160.0,1.0,1,1.0,,0.205404,1.0,Cash,1.0,Regular cash dividend
226,10566580,2025-12-23,2025-12-26,2025-12-23,2025-01-29,0.16,539640972,117.0,160.0,1.0,1,1.0,,0.16,1.0,Cash,1.0,Regular cash dividend
227,10564596,2025-12-23,2025-12-29,2025-12-23,,0.237387,1780838007,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
228,10566552,2025-12-23,2025-12-26,2025-12-23,2025-01-06,0.17085,535827806,117.0,160.0,2.0,1,1.0,,0.17085,2.0,Stock,1.0,Regular cash dividend
229,10566496,2025-12-23,2025-12-30,2025-12-23,2025-01-20,0.2187,316487192,117.0,160.0,2.0,1,1.0,,0.2187,2.0,Stock,1.0,Regular cash dividend
230,10564873,2025-12-23,2025-12-26,2025-12-23,,1.35795,638372827,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
231,10566499,2025-12-23,2025-12-30,2025-12-23,2025-01-20,0.2614,554191742,117.0,160.0,2.0,1,1.0,,0.2614,2.0,Stock,1.0,Regular cash dividend
232,10566550,2025-12-23,2025-12-26,2025-12-23,2025-01-06,0.31948,535827804,117.0,160.0,2.0,1,1.0,,0.31948,2.0,Stock,1.0,Regular cash dividend
233,10566551,2025-12-23,2025-12-26,2025-12-23,2025-01-06,0.25032,535827805,117.0,160.0,2.0,1,1.0,,0.25032,2.0,Stock,1.0,Regular cash dividend
234,10565295,2025-12-23,2025-12-26,2025-12-23,,0.3505,545841272,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
235,10540770,2025-12-23,2025-12-31,2025-12-23,2025-01-20,0.28,1855793515,117.0,160.0,1.0,1,1.0,,0.28,1.0,Cash,1.0,Regular cash dividend
236,10562537,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.160507,37284810,117.0,160.0,2.0,1,1.0,,0.160507,2.0,Stock,1.0,Regular cash dividend
237,10562389,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.09677,22297459,117.0,160.0,2.0,1,1.0,,0.09677,2.0,Stock,1.0,Regular cash dividend
238,10562599,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.31721,6179740,117.0,160.0,2.0,1,1.0,,0.31721,2.0,Stock,1.0,Regular cash dividend
239,10562555,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.194388,37284830,117.0,160.0,2.0,1,1.0,,0.194388,2.0,Stock,1.0,Regular cash dividend
240,10562577,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.132928,318288787,117.0,160.0,2.0,1,1.0,,0.132928,2.0,Stock,1.0,Regular cash dividend
241,10562554,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.245312,37284828,117.0,160.0,2.0,1,1.0,,0.245312,2.0,Stock,1.0,Regular cash dividend
242,10562588,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.218827,6179739,117.0,160.0,2.0,1,1.0,,0.218827,2.0,Stock,1.0,Regular cash dividend
243,10562439,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.29092,313188904,117.0,160.0,2.0,1,1.0,,0.29092,2.0,Stock,1.0,Regular cash dividend
244,10497938,2025-12-22,2025-12-26,2025-12-22,2025-01-14,1.23566,171188473,117.0,160.0,2.0,1,1.0,,1.23566,2.0,Stock,1.0,Regular cash dividend
245,10562410,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.19164,30454944,117.0,160.0,2.0,1,1.0,,0.19164,2.0,Stock,1.0,Regular cash dividend
246,10554894,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.4993,60024645,117.0,160.0,2.0,1,1.0,,0.4993,2.0,Stock,1.0,Regular cash dividend
247,10559821,2025-12-22,2025-12-26,2025-12-22,,0.29879,538460877,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
248,10559415,2025-12-22,2025-12-26,2025-12-22,,0.09392,37982789,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
249,10554873,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.8844,26953469,117.0,160.0,2.0,1,1.0,,0.8844,2.0,Stock,1.0,Regular cash dividend
250,10559842,2025-12-22,2025-12-26,2025-12-22,,0.32301,685319705,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
251,10562415,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.18889,25181490,117.0,160.0,2.0,1,1.0,,0.18889,2.0,Stock,1.0,Regular cash dividend
252,10562536,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.584226,37284809,117.0,160.0,2.0,1,1.0,,0.584226,2.0,Stock,1.0,Regular cash dividend
253,10559659,2025-12-22,2025-12-24,2025-12-22,,0.208998,703506550,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
254,10562324,2025-12-22,2025-12-29,2025-12-22,2025-02-17,0.66,206356678,117.0,160.0,4.0,1,1.0,,0.66,4.0,Rights,1.0,Regular cash dividend
255,10561160,2025-12-22,2025-12-26,2025-12-22,,1.4038,204865828,810.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
256,10554890,2025-12-22,2025-12-24,2025-12-22,2025-04-03,1.0562,8813330,117.0,160.0,2.0,1,1.0,,1.0562,2.0,Stock,1.0,Regular cash dividend
257,10554893,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.6564,6179830,117.0,160.0,2.0,1,1.0,,0.6564,2.0,Stock,1.0,Regular cash dividend
258,10562597,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.375791,571275348,117.0,160.0,2.0,1,1.0,,0.375791,2.0,Stock,1.0,Regular cash dividend
259,10562557,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.217723,37284832,117.0,160.0,2.0,1,1.0,,0.217723,2.0,Stock,1.0,Regular cash dividend
260,10562379,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.19065,325289736,117.0,160.0,1.0,1,1.0,,0.19065,1.0,Cash,1.0,Regular cash dividend
261,10559798,2025-12-22,2025-12-31,2025-12-22,,0.79408,37284618,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
262,10562576,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.549335,314983481,117.0,160.0,2.0,1,1.0,,0.549335,2.0,Stock,1.0,Regular cash dividend
263,10561161,2025-12-22,2025-12-26,2025-12-22,2025-12-19,1.1047,171153094,104.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
264,10562521,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.513935,37284793,117.0,160.0,2.0,1,1.0,,0.513935,2.0,Stock,1.0,Regular cash dividend
265,10562350,2025-12-22,2025-12-30,2025-12-22,2025-01-21,0.20891,412297110,117.0,160.0,1.0,1,1.0,,0.20891,1.0,Cash,1.0,Regular cash dividend
266,10562465,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.10282,127855788,117.0,160.0,1.0,1,1.0,,0.10282,1.0,Cash,1.0,Regular cash dividend
267,10562401,2025-12-22,2025-12-26,2025-12-22,2025-01-13,0.51804,30050336,117.0,160.0,2.0,1,1.0,,0.51804,2.0,Stock,1.0,Regular cash dividend
268,10562558,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.205852,37284834,117.0,160.0,2.0,1,1.0,,0.205852,2.0,Stock,1.0,Regular cash dividend
269,10562560,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.17994,37284835,117.0,160.0,2.0,1,1.0,,0.17994,2.0,Stock,1.0,Regular cash dividend
270,10562582,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.656822,6179733,117.0,160.0,2.0,1,1.0,,0.656822,2.0,Stock,1.0,Regular cash dividend
271,10559807,2025-12-22,2025-12-26,2025-12-22,,0.11444,29198401,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
272,10562584,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.240848,6179735,117.0,160.0,2.0,1,1.0,,0.240848,2.0,Stock,1.0,Regular cash dividend
273,10554876,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.5968,39657700,117.0,160.0,2.0,1,1.0,,0.5968,2.0,Stock,1.0,Regular cash dividend
274,10562440,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.13369,131732248,117.0,160.0,1.0,1,1.0,,0.13369,1.0,Cash,1.0,Regular cash dividend
275,10562579,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.235883,241663381,117.0,160.0,2.0,1,1.0,,0.235883,2.0,Stock,1.0,Regular cash dividend
276,10554886,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.9309,28800093,117.0,160.0,2.0,1,1.0,,0.9309,2.0,Stock,1.0,Regular cash dividend
277,10562453,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.08664,140526469,117.0,160.0,1.0,1,1.0,,0.08664,1.0,Cash,1.0,Regular cash dividend
278,10559275,2025-12-22,2025-12-23,2025-12-19,,0.027231,587549244,467.0,160.0,1.0,8,46.0,,,1.0,Cash,46.0,Short term capital gains only
279,10562406,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.21606,134312228,117.0,160.0,2.0,1,1.0,,0.21606,2.0,Stock,1.0,Regular cash dividend
280,10554891,2025-12-22,2025-12-24,2025-12-22,2025-04-03,1.148,8813331,117.0,160.0,2.0,1,1.0,,1.148,2.0,Stock,1.0,Regular cash dividend
281,10559284,2025-12-22,2025-12-23,2025-12-19,,0.016644,587549233,467.0,160.0,1.0,8,46.0,,,1.0,Cash,46.0,Short term capital gains only
282,10555426,2025-12-22,2025-12-24,2025-12-22,2025-12-18,0.6673,113668631,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
283,10560657,2025-12-22,2025-12-26,2025-12-22,,0.50862,276242907,104.0,160.0,4.0,1,1.0,,,4.0,Rights,1.0,Regular cash dividend
284,10555566,2025-12-22,2025-12-24,2025-12-22,2025-12-18,0.4916,113668633,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
285,10554889,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.3854,8813329,117.0,160.0,2.0,1,1.0,,0.3854,2.0,Stock,1.0,Regular cash dividend
286,10562392,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.00663,26268876,117.0,160.0,2.0,1,1.0,,0.00663,2.0,Stock,1.0,Regular cash dividend
287,10555292,2025-12-22,2025-12-24,2025-12-22,2025-12-18,0.8505,113737570,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
288,10562526,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.252779,127573433,117.0,160.0,2.0,1,1.0,,0.252779,2.0,Stock,1.0,Regular cash dividend
289,10554892,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.8594,8813332,117.0,160.0,2.0,1,1.0,,0.8594,2.0,Stock,1.0,Regular cash dividend
290,10554877,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.5818,113275876,117.0,160.0,2.0,1,1.0,,0.5818,2.0,Stock,1.0,Regular cash dividend
291,10559845,2025-12-22,2025-12-26,2025-12-22,,0.15591,537232737,810.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
292,10562449,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.07953,38294159,117.0,160.0,1.0,1,1.0,,0.07953,1.0,Cash,1.0,Regular cash dividend
293,10559837,2025-12-22,2025-12-26,2025-12-22,,0.04466,1675401750,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
294,10562550,2025-12-22,2025-12-24,2025-12-22,2025-01-09,1.017411,37284824,117.0,160.0,2.0,1,1.0,,1.017411,2.0,Stock,1.0,Regular cash dividend
295,10562578,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.953788,225670658,117.0,160.0,2.0,1,1.0,,0.953788,2.0,Stock,1.0,Regular cash dividend
296,10554879,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.541,113275699,117.0,160.0,2.0,1,1.0,,0.541,2.0,Stock,1.0,Regular cash dividend
297,10562598,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.436108,311938864,117.0,160.0,2.0,1,1.0,,0.436108,2.0,Stock,1.0,Regular cash dividend
298,10554895,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.9862,8813334,117.0,160.0,2.0,1,1.0,,0.9862,2.0,Stock,1.0,Regular cash dividend
299,10554874,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.393,39657666,117.0,160.0,2.0,1,1.0,,0.393,2.0,Stock,1.0,Regular cash dividend
300,10559417,2025-12-22,2025-12-26,2025-12-22,,0.12537,116573031,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
301,10555564,2025-12-22,2025-12-24,2025-12-22,2025-12-18,0.1383,113668632,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
302,10562539,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.214985,118789347,117.0,160.0,2.0,1,1.0,,0.214985,2.0,Stock,1.0,Regular cash dividend
303,10562438,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.09649,145962356,117.0,160.0,2.0,1,1.0,,0.09649,2.0,Stock,1.0,Regular cash dividend
304,10554896,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.9268,8813335,117.0,160.0,2.0,1,1.0,,0.9268,2.0,Stock,1.0,Regular cash dividend
305,10562533,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.153075,37284807,117.0,160.0,2.0,1,1.0,,0.153075,2.0,Stock,1.0,Regular cash dividend
306,10562434,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.20709,34946118,117.0,160.0,2.0,1,1.0,,0.20709,2.0,Stock,1.0,Regular cash dividend
307,10562583,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.626971,6179734,117.0,160.0,2.0,1,1.0,,0.626971,2.0,Stock,1.0,Regular cash dividend
308,10562476,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.08987,34946116,117.0,160.0,2.0,1,1.0,,0.08987,2.0,Stock,1.0,Regular cash dividend
309,10559804,2025-12-22,2025-12-26,2025-12-22,,0.18496,23895645,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
310,10555427,2025-12-22,2025-12-24,2025-12-22,2025-12-18,0.4028,113807429,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
311,10554888,2025-12-22,2025-12-24,2025-12-22,2025-04-03,0.8005,11882013,117.0,160.0,2.0,1,1.0,,0.8005,2.0,Stock,1.0,Regular cash dividend
312,10562495,2025-12-22,2025-12-29,2025-12-22,2025-12-19,0.202918,576724889,117.0,160.0,1.0,1,1.0,,0.202918,1.0,Cash,1.0,Regular cash dividend
313,10562581,2025-12-22,2025-12-24,2025-12-22,2025-01-09,0.232856,6179732,117.0,160.0,2.0,1,1.0,,0.232856,2.0,Stock,1.0,Regular cash dividend
314,10562422,2025-12-22,2025-12-26,2025-12-22,2025-01-14,0.27444,20800658,117.0,160.0,2.0,1,1.0,,0.27444,2.0,Stock,1.0,Regular cash dividend
